CaseID,weight_pop,B3,ND2,B7_a,GH1,educ_4cat,ppethm
4056,26980.2653,3,2,2,1,2,4
4057,28391.1062,3,3,3,1,2,1
4058,15383.1584,3,1,4,2,3,4
4059,17215.2353,3,3,3,2,2,1
4060,15297.0137,3,2,1,3,3,1
4061,13076.0047,2,3,1,1,3,1
4062,8833.6189,3,3,4,2,4,1
4063,15671.4952,5,3,2,2,4,3
4064,30245.5927,3,2,1,3,1,2
4065,19799.3672,4,2,3,2,4,2
4066,19790.4153,4,2,3,3,4,1
4067,17624.1159,3,3,3,1,4,4
4068,20496.546,2,3,2,1,2,1
4069,22482.9052,2,2,3,1,4,1
4070,6464.9104,3,3,3,1,3,5
4071,14001.9772,3,3,3,2,4,1
4072,18596.2755,2,3,2,1,3,1
4073,15882.4633,2,2,3,2,4,1
4074,25402.7232,2,2,1,1,3,1
4075,21941.6822,2,5,3,3,3,3
4076,15051.257,3,3,3,3,2,1
4077,18197.2999,4,2,3,4,4,1
4078,17011.7611,2,3,1,2,3,1
4079,33955.0526,3,2,2,4,2,4
4080,16976.5798,3,1,2,2,3,2
4081,14185.5599,1,1,1,3,2,1
4082,14152.9194,2,3,2,2,2,1
4083,12908.7156,4,3,3,3,2,1
4084,23700.5158,2,3,1,1,2,1
4085,23413.66,4,3,3,1,3,1
4086,12220.0704,1,3,2,3,4,3
4087,17530.7834,3,3,3,2,2,1
4088,9028.7879,2,3,2,2,4,1
4089,14052.8508,3,2,2,2,4,1
4090,20496.546,3,3,2,1,2,1
4091,17450.2332,2,3,3,2,3,1
4092,25326.7144,1,2,1,1,2,1
4093,16383.1793,4,3,3,1,4,1
4094,12233.8219,3,3,3,2,3,1
4095,10305.5614,2,3,2,1,4,1
4096,35484.8658,3,1,3,3,2,4
4097,21630.3611,2,3,2,3,2,1
4098,14007.173,3,3,3,1,3,1
4099,13294.827,4,3,2,1,3,1
4100,7808.2253,3,3,2,2,4,1
4101,14242.7471,2,1,3,3,4,3
4102,23862.6704,4,2,3,3,2,1
4103,9731.6919,2,3,1,1,4,1
4104,19493.8887,4,3,3,1,4,1
4105,25436.6829,2,1,2,3,3,4
4106,25906.9628,4,4,1,2,3,1
4107,19158.899,3,3,2,1,4,3
4108,19031.5304,2,3,1,2,2,1
4109,18746.9389,2,3,1,3,3,3
4110,14305.0933,2,3,2,2,3,1
4111,11182.6962,3,3,1,2,3,1
4112,40586.6643,3,3,1,1,2,4
4113,14428.0173,2,3,2,2,2,1
4114,21295.378,5,2,3,1,3,4
4115,16733.4566,2,2,1,2,4,1
4116,57036.4449,2,2,1,2,2,3
4117,17038.2111,3,3,2,1,4,1
4118,17568.7894,4,3,1,3,3,1
4119,13854.684,1,3,2,2,3,1
4120,12641.8712,1,3,2,2,4,1
4121,17924.6434,2,1,3,1,4,1
4122,19891.9709,4,2,2,1,3,1
4123,20250.0111,5,2,2,1,3,1
4124,14715.7153,3,2,2,2,2,1
4125,15321.6202,3,2,3,1,4,1
4126,16881.7532,3,2,2,1,4,2
4127,15501.4887,3,2,3,3,4,1
4128,12790.5886,3,1,3,1,4,1
4129,15644.4908,3,1,3,1,4,1
4130,22434.1358,2,1,2,3,3,2
4131,22608.5599,2,3,3,1,3,1
4132,16148.5533,3,3,2,1,3,1
4133,22120.083,3,3,2,1,3,2
4134,16430.2477,3,3,2,3,2,2
4135,13255.2738,3,1,2,3,3,1
4136,24619.3862,2,3,1,1,2,1
4137,13063.8424,3,2,2,2,4,1
4138,20308.8895,3,3,2,2,3,1
4139,19831.3197,3,3,3,1,4,2
4140,16263.2085,1,5,1,1,4,4
4141,34027.5749,4,3,2,3,3,1
4142,20481.7834,2,2,1,1,4,1
4143,18596.2755,2,3,2,3,2,1
4144,25652.3835,3,3,2,1,3,1
4145,16093.4932,2,3,2,2,4,1
4146,45126.7701,3,3,2,3,3,4
4147,11435.6574,4,1,4,1,4,4
4148,14146.183,4,4,3,1,3,1
4149,14861.7569,3,3,3,2,2,1
4150,16864.8504,3,1,3,1,3,1
4151,15742.3026,1,3,1,3,3,3
4152,12977.3031,3,2,3,3,4,3
4153,10857.7405,4,2,3,1,4,1
4154,26482.4304,3,3,3,2,1,1
4155,16936.799,1,1,1,3,3,5
4156,10409.0856,1,3,2,1,4,1
4157,15321.6202,4,3,3,1,4,1
4158,13306.938,3,3,3,1,4,1
4159,41980.793,3,2,1,1,2,4
4160,8152.2696,2,2,2,1,3,5
4161,16563.4485,3,2,2,1,4,4
4162,17704.7623,2,3,2,1,2,1
4163,23415.4431,3,3,3,3,3,1
4164,14140.9356,3,3,2,1,4,1
4165,15644.4908,3,2,3,1,4,1
4166,12113.6041,3,3,2,2,3,1
4167,67042.1603,1,3,2,3,2,4
4168,13431.1949,2,3,2,1,4,1
4169,19419.7496,3,3,2,2,3,1
4170,32437.5306,4,2,3,3,3,2
4171,21722.5301,3,2,2,2,3,1
4172,12113.6041,2,2,3,3,3,1
4173,37226.0216,5,3,2,3,4,1
4174,23413.66,1,3,1,1,3,1
4175,22737.6043,2,2,2,4,4,1
4176,21793.3678,2,3,2,2,4,1
4177,55003.956,2,3,3,1,2,4
4178,30098.711,3,2,2,3,1,1
4179,35525.3833,3,2,2,1,3,4
4180,28869.1523,3,3,2,4,2,1
4181,27746.4885,3,3,3,1,4,1
4182,13914.758,3,2,3,2,4,1
4183,23137.7242,3,3,2,1,2,1
4184,3666.6386,2,3,2,2,4,5
4185,9406.2,3,2,3,1,4,4
4186,17034.646,2,2,2,3,4,1
4187,36981.9743,3,3,2,4,3,1
4188,13205.7736,3,2,3,3,3,1
4189,88732.6474,4,2,3,1,3,3
4190,9019.476,3,2,3,1,4,1
4191,31249.6088,4,3,3,1,3,1
4192,17734.8958,3,5,3,3,3,4
4193,17404.0326,3,3,3,2,2,1
4194,24159.5612,3,2,3,1,4,2
4195,12868.1023,4,3,2,1,3,1
4196,13289.8954,3,3,1,1,4,1
4197,16733.4566,2,3,3,1,4,1
4198,16612.8323,2,1,1,1,4,3
4199,19890.4882,2,3,1,3,2,1
4200,20411.4205,3,1,2,1,2,1
4201,36449.119,3,1,2,2,1,4
4202,18895.5798,3,3,2,3,2,1
4203,17969.0826,3,1,2,2,3,4
4204,29299.6076,3,3,1,1,2,2
4205,25043.4142,3,3,2,1,3,1
4206,21654.1543,1,3,3,1,3,1
4207,16302.7652,4,2,3,1,4,1
4208,15923.6687,4,3,2,2,2,1
4209,21917.784,4,3,3,3,3,1
4210,29526.8252,3,3,3,2,4,3
4211,24037.7432,3,3,3,2,3,1
4212,23856.4285,3,2,3,2,3,4
4213,18597.4579,3,3,2,2,3,1
4214,24490.8565,4,1,1,1,3,2
4215,24411.9862,3,3,2,3,3,2
4216,20850.7995,3,2,3,3,4,1
4217,11033.7386,3,3,3,4,3,5
4218,13289.8954,3,3,3,2,4,1
4219,13183.911,3,3,3,2,4,4
4220,62799.9084,2,3,2,3,2,3
4221,16705.3888,2,1,2,1,3,1
4222,12764.5674,3,3,1,2,3,5
4223,28122.8885,1,3,1,1,3,3
4224,14140.9356,1,3,1,1,4,1
4225,22438.3553,3,3,2,1,4,4
4226,18159.9961,4,3,3,1,2,5
4227,10857.7405,2,2,2,2,4,1
4228,5072.3371,3,3,4,2,4,5
4229,17011.7611,3,3,3,1,3,1
4230,16302.7652,4,3,3,1,4,1
4231,15051.257,3,2,3,2,2,1
4232,20271.1524,2,3,1,2,3,1
4233,16302.7652,2,1,3,2,4,1
4234,74024.3672,3,3,2,3,1,3
4235,30236.7592,3,3,3,1,4,4
4236,16006.381,2,3,2,1,2,1
4237,20753.9244,4,3,2,2,4,1
4238,25262.2132,4,2,3,1,4,3
4239,24377.4595,3,2,1,2,2,1
4240,27174.7391,2,4,2,1,4,1
4241,24159.5612,4,3,2,1,4,2
4242,4850.6726,2,2,2,3,3,5
4243,13279.2002,3,4,1,3,3,1
4244,16183.6701,2,3,1,1,3,1
4245,34990.2414,1,1,1,3,2,4
4246,15051.257,3,2,1,3,2,1
4247,20174.8978,3,3,2,2,4,1
4248,12892.2779,3,3,3,3,4,1
4249,19483.0237,5,2,2,1,4,1
4250,17704.7623,2,3,3,1,2,1
4251,13577.5963,2,3,2,2,3,1
4252,33920.0325,1,3,1,2,2,4
4253,25685.9139,4,2,3,1,4,1
4254,22026.9015,2,2,2,4,3,1
4256,20489.6245,2,2,2,2,4,1
4257,16168.3354,3,3,2,3,4,1
4258,18432.1427,4,2,2,1,3,1
4259,13374.1585,3,3,1,4,3,1
4260,37757.1971,2,1,3,1,3,4
4261,20210.8441,3,3,2,2,2,1
4262,19797.7591,3,3,3,3,3,1
4263,16302.7652,3,3,2,2,4,1
4264,7411.1317,4,1,3,2,4,1
4265,13992.7265,2,3,2,1,3,1
4266,9118.3914,2,3,2,2,4,1
4267,20250.2455,3,2,3,2,2,1
4268,15748.3939,2,3,2,2,3,1
4269,22146.0361,3,3,3,1,4,1
4270,28366.8469,2,1,1,1,4,3
4271,13090.7683,3,2,3,1,4,1
4272,11421.6997,3,3,3,2,4,1
4273,20481.7834,2,2,2,1,4,1
4274,12033.6823,2,3,2,2,4,1
4275,48689.0237,3,3,3,1,2,4
4276,32596.6755,1,3,1,3,1,2
4277,23391.2933,4,3,2,3,3,1
4278,11742.8756,2,2,2,3,4,1
4279,15529.7006,1,3,1,1,3,1
4280,36673.3913,3,3,3,2,3,1
4281,15644.4908,3,3,2,1,4,1
4282,15472.8743,2,2,3,1,4,1
4283,17709.3186,4,3,2,1,2,1
4284,23391.2933,3,3,3,3,3,1
4285,25476.7404,3,3,3,3,2,4
4286,20174.8978,3,2,3,1,4,1
4287,14861.7569,3,3,2,2,2,1
4288,19493.8887,1,3,2,1,4,1
4289,16183.5754,3,3,3,2,2,1
4290,11703.031,2,3,2,2,4,1
4291,24151.6233,3,1,1,3,3,4
4292,16899.5227,2,3,3,2,4,1
4293,15644.4908,3,3,2,2,4,1
4294,6487.3832,4,3,4,1,4,5
4295,20830.4006,4,3,2,1,3,1
4296,13758.0015,3,2,3,4,3,1
4297,20617.8134,2,3,3,1,4,1
4298,20850.7995,2,2,3,1,4,1
4299,17337.6567,3,2,2,1,3,2
4300,20174.8978,2,3,1,2,4,1
4301,21344.2895,3,3,3,1,4,1
4302,16302.7652,3,3,2,1,4,1
4303,20174.8978,3,3,2,2,4,1
4304,12761.3023,4,3,2,1,4,1
4305,6583.475,3,3,2,2,3,5
4306,14160.692,1,3,3,1,4,4
4307,29582.1365,4,3,2,3,2,2
4308,17523.5629,3,3,2,3,4,1
4309,13063.8424,2,3,1,1,4,1
4310,18415.6053,4,2,3,1,4,1
4311,20850.7995,3,3,2,1,4,1
4312,28530.1393,3,2,2,3,4,3
4313,25512.9204,3,1,3,2,4,3
4314,27512.6404,2,3,3,3,1,1
4315,13289.8954,3,2,2,1,4,1
4316,28158.686,3,3,3,1,3,1
4317,32310.327,3,3,2,1,2,5
4318,18166.1473,3,2,3,2,3,4
4319,15831.3558,3,3,3,4,4,3
4320,29526.8252,3,2,3,2,4,3
4321,16302.7652,3,2,3,1,4,1
4322,18224.6982,4,3,3,2,4,3
4323,30850.2665,3,2,3,1,4,1
4324,29053.5394,3,3,2,1,4,2
4325,24108.9069,3,5,2,1,3,2
4326,13758.0015,3,3,2,2,3,1
4327,8707.6547,2,3,2,2,4,4
4328,13289.8954,3,3,2,3,4,1
4329,15923.6687,2,2,2,2,2,1
4330,38783.1979,2,2,2,2,1,4
4331,16308.8148,4,2,3,1,3,1
4332,10855.3913,2,2,3,1,3,4
4333,48089.8845,4,3,2,3,2,4
4334,13294.827,3,3,3,2,3,1
4335,86990.1924,3,3,4,1,3,4
4336,13965.5005,2,3,3,2,3,1
4337,5120.7674,2,2,1,2,4,1
4338,10305.5614,3,2,3,2,4,1
4339,14861.7569,3,2,1,2,3,1
4340,26663.5322,3,2,3,4,2,2
4341,20900.8383,4,3,3,3,3,4
4342,15801.2318,2,2,2,3,3,1
4343,13967.3358,3,3,3,2,2,1
4344,16329.0748,4,3,3,1,4,1
4345,19689.1633,3,1,3,1,3,1
4346,26351.7031,3,3,1,3,2,1
4347,32726.2058,3,3,2,3,2,1
4348,13578.4931,2,2,2,1,4,1
4349,13577.5963,2,3,2,2,3,1
4350,12604.9223,3,3,2,2,3,1
4351,17443.7602,2,4,1,2,4,1
4352,25291.9499,3,3,3,1,3,1
4353,26467.5892,3,2,3,1,4,2
4354,32314.2278,3,3,2,3,1,2
4355,12641.8712,5,3,1,2,4,1
4356,19830.3597,3,1,2,1,3,2
4357,13289.8954,1,3,2,2,4,1
4358,19771.8881,1,3,1,3,2,1
4359,62067.0763,3,3,2,3,2,4
4360,16861.8687,5,3,4,1,4,4
4361,43530.187,3,3,3,1,3,3
4362,20250.2455,3,3,3,1,3,1
4363,15464.7741,2,3,4,2,3,1
4364,27746.4885,5,3,4,2,4,1
4365,32983.7615,3,3,3,1,3,1
4366,23149.0734,2,3,2,1,3,2
4367,23769.8113,3,2,2,1,3,1
4368,12641.8712,1,3,2,1,4,1
4369,20250.2455,3,3,3,1,3,1
4370,32668.7509,2,3,1,1,3,1
4371,13914.758,2,4,2,2,4,1
4372,17215.2353,3,3,2,2,2,1
4373,20450.9761,1,3,2,1,3,1
4374,16486.7532,3,5,1,1,3,4
4375,22864.9773,4,3,2,2,2,1
4376,17530.7834,3,1,1,2,2,1
4377,20850.7995,4,2,3,3,4,1
4378,25848.2994,3,3,3,1,3,4
4379,14007.173,2,3,2,2,3,1
4380,37480.0995,5,3,2,3,3,4
4381,13110.3201,2,2,1,2,2,1
4382,19677.1448,3,3,3,1,4,1
4383,8632.8633,3,3,3,2,4,5
4384,19684.1078,4,3,3,1,4,1
4385,21736.5157,3,3,1,1,3,4
4386,21612.2715,2,5,1,3,2,1
4387,31158.2693,1,1,1,4,2,4
4388,14001.9772,3,2,3,2,4,1
4389,59105.0654,3,1,2,3,1,4
4390,19891.9709,2,3,1,1,3,1
4391,21793.3678,1,3,2,1,4,1
4392,19493.8887,2,3,3,1,4,1
4393,41111.7441,2,3,1,2,2,1
4394,12502.9305,1,3,1,3,3,4
4395,37592.4328,3,3,2,2,4,3
4396,31136.676,4,3,3,4,1,1
4397,18394.0239,4,1,1,3,3,2
4398,17260.9348,2,3,2,4,3,1
4399,13431.1949,2,2,3,1,4,1
4400,18596.2755,1,2,1,2,2,1
4401,16466.6358,3,3,1,3,3,1
4402,10305.5614,2,3,2,2,4,1
4403,9028.7879,3,3,3,2,4,1
4404,23687.5548,3,3,2,1,4,1
4405,19830.3597,4,2,3,2,3,2
4406,24542.8487,1,1,1,1,3,2
4407,26364.7371,3,3,3,2,2,1
4408,24123.1849,2,3,1,2,4,3
4409,9577.0367,3,1,2,2,4,2
4410,12765.5897,4,3,2,3,3,1
4411,22824.7015,3,3,2,3,2,1
4412,30433.6069,3,3,2,4,1,4
4413,33567.7722,3,3,3,2,4,3
4414,14421.6,2,3,2,3,2,5
4415,3666.6386,2,3,1,1,4,5
4416,13577.5963,3,2,3,2,3,1
4417,29769.8074,2,2,2,3,2,2
4418,29526.8252,4,3,3,1,4,3
4419,48089.8845,3,1,3,1,2,4
4420,15116.4069,3,2,2,3,4,1
4421,15051.257,3,3,2,2,2,1
4422,22482.9052,3,3,1,1,4,1
4423,18215.8346,4,3,3,1,4,1
4424,19220.1805,3,3,2,4,3,1
4425,12567.2184,5,3,2,3,2,1
4426,15644.4908,3,3,2,1,4,1
4427,20929.5501,2,3,3,2,2,1
4428,28104.2223,2,3,2,1,2,1
4429,19493.8887,3,3,3,1,4,1
4430,13577.5963,2,2,2,1,3,1
4431,26236.2785,2,3,2,1,3,1
4432,8833.6189,2,3,1,2,4,1
4433,35768.9177,3,2,1,4,3,1
4434,13150.606,2,3,3,3,3,1
4435,16098.9296,3,3,1,4,2,1
4436,19493.8887,4,2,3,1,4,1
4437,16329.0748,2,3,2,1,4,1
4438,39282.6537,3,3,2,4,3,4
4439,16887.6541,2,3,3,3,3,4
4440,15092.0511,2,2,3,1,4,1
4441,9019.476,3,3,3,2,4,1
4442,16860.3265,3,3,2,2,2,1
4443,18880.3487,2,3,3,3,3,1
4444,10509.691,3,3,3,1,3,1
4445,15092.0511,4,3,3,1,4,1
4446,21728.9205,4,2,3,1,4,2
4447,22896.381,3,3,2,1,4,3
4448,32411.6703,4,3,3,1,4,3
4449,20089.3827,4,3,2,2,3,1
4450,10965.4948,3,1,2,3,4,1
4451,22649.1151,3,3,2,2,2,1
4452,15346.3465,3,3,2,3,4,1
4453,16705.3888,3,3,3,2,3,1
4454,20415.5085,3,3,3,3,3,2
4455,66107.6579,4,3,3,3,2,4
4456,19612.475,3,3,1,2,3,1
4457,18746.3744,2,3,1,1,2,1
4458,16131.8983,2,3,2,1,3,1
4459,15297.0137,3,3,3,3,3,1
4460,14511.3748,3,3,3,2,4,4
4461,15161.0366,3,2,1,3,3,1
4462,20214.892,2,3,2,3,3,2
4463,86236.429,3,3,3,1,2,4
4464,67417.4672,3,2,3,4,2,1
4465,16328.746,5,1,3,2,4,2
4466,21057.7269,3,3,3,1,4,1
4467,23429.6804,3,3,3,1,4,1
4468,10574.9836,1,3,2,2,3,5
4470,21654.1543,2,3,1,1,3,1
4471,26726.6534,2,2,2,3,3,1
4472,18764.3278,3,3,3,4,4,4
4473,9118.3914,1,2,1,2,4,1
4474,20250.2455,3,3,3,2,2,1
4475,13289.8954,3,3,2,2,4,1
4476,14140.9356,3,2,3,2,4,1
4477,13090.7683,1,3,2,2,4,1
4478,27547.9231,2,3,2,4,3,4
4479,14447.0598,3,3,2,1,3,1
4480,13763.8121,3,2,3,1,4,1
4481,28677.9425,3,3,2,1,4,3
4482,18155.9675,4,3,3,1,3,1
4483,11451.9908,2,3,1,2,4,1
4484,5753.7679,4,3,3,4,4,5
4485,18432.1427,3,2,3,1,3,1
4486,13374.1585,3,3,2,1,3,1
4487,17941.3365,2,3,1,3,4,4
4488,14140.9356,2,3,2,1,4,1
4489,17709.3186,1,3,2,1,2,1
4490,18213.077,3,2,2,2,2,1
4491,33363.6456,1,2,2,1,2,2
4492,18510.1373,1,3,2,3,3,1
4493,26575.7818,3,3,3,2,3,2
4494,19183.0054,1,2,1,3,2,1
4495,18951.9634,2,2,3,1,2,1
4496,23308.9003,3,3,2,4,4,3
4497,11881.0489,3,3,2,1,4,1
4498,15715.8253,5,1,3,2,3,2
4499,21793.3678,2,4,3,1,4,1
4500,10965.4948,3,3,2,1,4,1
4501,11325.2852,2,5,2,1,3,1
4502,84360.9241,3,3,2,1,3,3
4503,16524.1704,1,3,2,1,3,1
4504,20060.8115,3,3,2,1,3,1
4505,20481.7834,2,2,3,3,4,1
4506,15464.7741,3,3,2,1,3,1
4507,10965.274,3,5,3,1,4,2
4508,35867.9391,1,1,4,3,1,4
4509,22472.8144,3,1,2,4,3,1
4510,14557.7165,3,3,2,3,4,1
4511,16183.5754,2,3,1,3,2,1
4512,21057.7269,4,2,3,1,4,1
4513,13992.7265,3,3,3,1,3,1
4514,30242.6277,3,3,3,2,3,1
4515,29858.9726,2,3,2,1,2,1
4516,24602.1489,3,2,2,3,3,2
4517,8569.6217,2,3,1,1,4,1
4518,27342.9875,3,3,3,3,4,2
4519,23540.2224,3,4,3,3,4,3
4520,27108.1851,3,3,3,3,2,4
4521,21057.7269,2,3,2,1,4,1
4522,19892.9415,2,1,2,2,4,1
4523,20850.7995,4,3,3,2,4,1
4524,25476.7404,2,1,1,1,2,4
4525,30702.6562,3,2,3,3,3,1
4526,14140.9356,4,3,2,1,4,1
4527,42352.9616,4,3,2,1,4,3
4528,17203.7011,4,3,3,3,4,1
4529,13289.8954,2,3,2,1,4,1
4530,10440.3513,3,1,2,2,4,1
4531,30850.2665,2,3,1,1,4,1
4532,10409.0856,2,5,2,1,4,1
4533,32473.007,4,3,3,1,2,1
4534,20250.2455,4,1,3,2,2,1
4535,26324.5249,3,3,2,2,2,1
4536,9870.8712,3,3,3,3,2,1
4537,20830.4006,2,3,2,1,3,1
4538,21493.2073,2,1,1,1,4,2
4539,17505.8615,1,1,1,1,1,1
4540,36242.7783,3,3,2,2,2,1
4541,41272.1772,3,3,3,1,2,1
4542,25922.193,3,3,3,2,4,2
4543,36673.3913,2,3,3,3,3,1
4544,18597.4579,3,3,1,2,3,1
4545,23676.0719,3,3,3,2,2,1
4546,14261.4767,2,5,2,3,4,2
4547,23862.6704,4,2,3,3,2,1
4548,17697.4702,3,3,3,1,4,1
4549,13150.606,2,3,2,1,3,1
4550,18155.9675,3,2,3,1,3,1
4551,15700.0129,2,1,3,1,3,1
4552,12604.9223,5,1,1,3,4,1
4553,14001.9772,3,3,3,1,4,1
4554,11500.8996,4,2,2,2,4,1
4555,13758.0583,2,3,2,2,2,1
4556,23746.0747,4,3,3,3,3,1
4557,18475.3315,4,5,1,2,4,4
4558,32829.1343,4,3,3,1,2,1
4559,28530.1393,5,2,2,1,4,3
4560,35648.5231,3,3,3,1,4,1
4561,33001.1091,4,3,3,1,4,1
4562,24619.3862,1,3,3,3,2,1
4563,16670.9124,1,2,1,4,1,1
4564,16151.6134,4,3,3,3,4,2
4565,11934.8414,2,3,3,1,3,1
4566,13289.8954,3,3,2,2,4,1
4567,15161.0366,3,3,2,1,3,1
4568,26076.629,1,2,2,1,4,1
4569,30078.134,1,3,1,3,3,1
4570,16976.5798,3,3,2,1,3,2
4571,10151.1496,3,2,4,4,4,1
4572,28383.1341,4,3,3,1,3,1
4573,15327.3057,2,3,1,1,3,1
4574,23443.4148,3,3,3,2,2,1
4575,13570.518,4,3,3,1,3,1
4576,21065.5409,1,3,2,1,3,1
4577,17697.4702,2,2,2,1,4,1
4578,18597.4579,1,3,1,1,3,1
4579,13063.8424,2,2,1,2,4,1
4580,13285.4976,2,2,2,1,4,1
4581,23443.4148,1,3,1,3,3,1
4582,16168.6143,3,3,1,1,4,1
4583,18413.5359,2,3,3,1,2,1
4584,16980.5692,4,3,1,1,3,1
4585,23106.4839,3,1,1,2,1,1
4586,6658.6297,1,3,1,4,3,5
4587,32118.7775,1,3,1,4,3,2
4588,26333.8401,1,3,1,3,1,1
4589,13289.8954,3,2,4,2,4,1
4590,23897.4806,3,1,4,1,4,2
4591,27863.4501,3,2,3,3,1,1
4592,24108.9069,3,2,3,1,3,2
4593,9057.5849,4,2,3,1,3,5
4594,9151.601,2,3,2,1,3,5
4595,20051.2529,3,3,2,2,2,1
4596,12761.3023,2,3,1,1,4,1
4597,10305.5614,3,1,2,2,4,1
4598,13289.8954,3,3,3,1,4,1
4599,26674.9596,4,3,3,1,2,1
4600,28559.1918,3,3,3,1,4,1
4601,10512.3875,1,2,4,1,4,1
4602,16834.7006,4,2,3,1,4,4
4603,19158.899,1,3,2,1,3,3
4604,17802.2255,3,2,2,3,3,1
4605,22608.5599,3,3,1,1,2,1
4606,30155.2989,3,3,2,3,3,1
4607,38756.6837,4,2,3,2,3,4
4608,32668.7509,2,2,1,4,3,1
4609,26253.9459,4,2,2,3,3,2
4610,22553.3166,1,2,2,1,4,3
4611,16142.5632,2,3,1,2,4,1
4612,23935.7243,3,3,2,1,2,1
4613,12790.5886,3,3,3,3,4,1
4614,17477.1008,2,3,2,2,2,1
4615,34139.8977,2,3,1,4,1,1
4616,8349.6505,4,3,3,2,4,1
4617,9019.476,3,3,3,4,4,1
4618,22608.5599,2,3,2,1,2,1
4619,15093.9553,5,5,3,2,3,1
4620,12233.8219,2,3,1,3,3,1
4621,21722.5301,2,3,3,2,3,1
4622,20034.533,3,3,3,3,3,1
4623,88732.6474,3,1,2,3,4,4
4624,21030.1056,3,3,2,3,2,2
4625,11435.6574,2,3,4,2,4,4
4626,22659.0623,3,3,3,2,3,4
4627,15092.0511,4,2,3,1,4,1
4628,16004.3448,3,3,1,1,4,4
4629,16329.0748,4,2,3,1,4,1
4630,27623.9971,4,3,2,3,3,4
4631,21630.3611,2,3,2,4,3,1
4632,12641.8712,3,2,3,1,4,1
4633,13090.7683,1,3,2,1,4,1
4634,21515.8307,3,2,2,1,4,1
4635,16302.7652,3,1,3,1,4,1
4636,19183.0054,1,3,2,1,2,1
4637,15529.7006,3,3,3,1,3,1
4638,18695.7299,2,3,2,1,4,1
4639,21049.0111,3,3,3,1,4,1
4640,23662.6479,4,2,3,3,4,2
4641,10407.6262,3,3,3,1,4,2
4642,29150.803,4,2,3,1,4,3
4643,6157.4621,3,2,3,1,4,5
4644,15644.4908,3,2,3,2,4,1
4645,17005.1083,4,3,4,1,4,2
4646,15748.3939,3,3,2,2,3,1
4647,16258.6986,3,3,2,2,2,1
4648,28383.1341,2,3,2,3,2,1
4649,21057.7269,3,1,3,2,4,1
4650,28653.9599,3,3,1,2,2,2
4651,28249.6908,3,2,3,3,3,4
4652,15987.9468,2,3,1,1,3,1
4653,29008.2356,3,3,2,3,1,1
4654,15903.4601,3,3,2,2,3,1
4655,21434.0698,2,3,1,1,2,1
4656,24219.3959,2,2,2,1,3,3
4657,42627.6958,3,2,2,1,2,4
4658,48396.0053,4,3,3,4,3,1
4659,13060.5442,2,3,2,2,2,5
4660,21057.7269,3,3,3,1,4,1
4661,19832.965,2,3,2,1,2,1
4662,30155.2989,2,3,2,3,2,1
4663,18735.49,2,2,1,4,2,1
4664,11250.5645,2,3,1,2,3,1
4665,14001.9772,3,3,3,3,4,1
4666,32309.7038,2,3,1,2,2,2
4667,18413.5359,3,3,2,2,3,1
4668,14140.9356,2,1,2,2,4,1
4669,23445.1546,3,3,2,1,2,1
4670,28383.1341,1,3,1,1,2,1
4671,19790.4153,3,3,3,1,4,1
4672,55075.7596,3,3,1,4,3,1
4673,15907.4157,3,2,3,3,3,2
4674,20481.7834,4,3,3,1,4,1
4675,20850.7995,4,5,3,1,4,1
4676,10945.3891,1,3,1,1,4,1
4677,14140.9356,3,2,3,1,4,1
4678,10151.1496,3,3,2,1,4,1
4679,30702.6562,3,3,1,1,3,1
4680,19497.3383,4,3,2,1,4,4
4681,15644.4908,2,3,3,2,4,1
4682,10739.5377,1,3,3,1,4,1
4683,25043.4142,3,3,2,1,3,1
4684,25590.4914,3,2,3,3,4,1
4685,52260.5855,2,3,1,3,2,4
4686,13294.827,4,3,2,1,3,1
4687,12953.5659,2,1,2,2,3,1
4688,19244.6016,3,3,3,3,1,1
4689,16647.8728,2,3,2,3,3,1
4690,28993.6131,3,1,2,1,4,1
4691,26324.5249,2,3,2,1,2,1
4692,26253.9459,3,3,2,3,2,2
4693,11742.8756,2,1,1,3,4,1
4694,26151.7461,1,1,1,3,3,4
4695,21057.7269,5,3,3,1,4,1
4696,53047.7009,3,2,2,1,2,2
4697,28468.6637,3,3,3,4,2,1
4698,25906.9628,3,3,2,1,3,1
4699,17203.7011,4,3,2,3,4,1
4700,17215.2353,2,3,2,1,2,1
4701,18657.6784,2,3,1,2,2,1
4702,19493.8887,3,2,3,1,4,1
4703,21722.5301,3,2,3,2,3,1
4704,13150.606,3,3,3,1,3,1
4705,23116.6365,3,3,3,1,3,1
4706,21268.6668,3,2,2,1,3,1
4707,10296.1689,3,3,2,1,4,1
4708,14140.9356,2,1,3,2,4,1
4709,12233.8219,2,2,2,2,3,1
4710,28993.6131,3,1,2,1,4,1
4711,20524.1167,2,3,2,3,4,2
4712,20489.6245,2,3,3,3,4,1
4713,18841.3031,3,2,3,2,3,2
4714,23922.6348,4,3,2,1,4,1
4715,16302.7652,3,1,3,1,4,1
4716,20250.2455,2,3,1,2,2,1
4717,7509.6033,3,3,2,2,4,1
4718,16980.5692,2,3,2,1,3,1
4719,15346.3465,3,3,2,1,4,1
4720,11881.0489,3,3,2,1,4,1
4721,7808.2253,3,3,3,3,4,1
4722,14140.9356,1,1,3,1,4,1
4723,13431.3963,1,3,2,3,3,1
4724,15882.4633,2,3,1,1,4,1
